daily_date,daily_close,daily_rate
2001-06-04,15104.0,-2.065677966101695
2001-06-05,15395.0,-1.890224098733355
2001-06-06,15329.0,0.43055646160871547
2001-06-07,15464.0,-0.8729953440248319
2001-06-08,15366.0,0.6377717037615515
2001-06-11,15224.0,0.9327377824487652
2001-06-12,15173.0,0.3361233770513412
2001-06-13,15403.0,-1.4932156073492175
2001-06-15,14985.0,2.7894561227894563
2001-06-18,14355.0,4.38871473354232
2001-06-19,14401.0,-0.3194222623428929
2001-06-20,14571.0,-1.1667009814014138
2001-06-21,14823.0,-1.700060716454159
2001-06-22,14682.0,0.9603596240294239
2001-06-25,14540.0,0.9766162310866575
2001-06-26,14460.0,0.5532503457814661
2001-06-27,14308.0,1.062342745317305
2001-06-28,14391.0,-0.576749357237162
2001-06-29,14560.0,-1.1607142857142858
2001-07-02,14555.0,0.034352456200618345
2001-07-03,14353.0,1.4073712812652408
2001-07-04,14056.0,2.1129766647694934
2001-07-05,14048.0,0.05694760820045558
2001-07-06,13907.0,1.0138779032142087
2001-07-10,13570.0,2.483419307295505
2001-07-11,13812.0,-1.7520996235157835
2001-07-12,13916.0,-0.7473411899971256
2001-07-13,14078.0,-1.1507316380167638
2001-07-16,13811.0,1.9332416189993484
2001-07-17,14169.0,-2.526642670618957
2001-07-18,13791.0,2.740917989993474
2001-07-19,13762.0,0.21072518529283535
2001-07-20,14092.0,-2.341754186772637
2001-07-23,14068.0,0.17059994313335228
2001-07-24,13738.0,2.402096375018198
2001-07-25,13956.0,-1.5620521639438234
2001-07-26,13810.0,1.0572049239681391
2001-07-27,13910.0,-0.7189072609633357
2001-07-30,13704.0,1.5032107413893754
2001-07-31,13754.0,-0.36353060927730113
2001-08-01,13743.0,0.08004074801717238
2001-08-02,13823.0,-0.5787455689792375
2001-08-03,13838.0,-0.10839716722069663
2001-08-06,14047.0,-1.4878621769772904
2001-08-07,14036.0,0.07836990595611285
2001-08-08,13919.0,0.8405776277031396
2001-08-09,13834.0,0.6144282203267313
2001-08-10,13915.0,-0.582105641394179
2001-08-13,13771.0,1.045675695301721
2001-08-14,13829.0,-0.4194084894063201
2001-08-15,13659.0,1.2446006296214949
2001-08-16,13509.0,1.1103708638685321
2001-08-17,13044.0,3.564857405703772
2001-08-20,13115.0,-0.5413648494090736
2001-08-21,12892.0,1.7297548867514736
2001-08-22,12952.0,-0.46324891908585547
2001-08-23,12751.0,1.5763469531801428
2001-08-24,13001.0,-1.9229290054611183
2001-08-27,12996.0,0.03847337642351493
2001-08-28,13018.0,-0.16899677369795668
2001-08-29,13077.0,-0.4511738166246081
2001-08-30,12892.0,1.4349984486503258
2001-08-31,12841.0,0.39716532980297486
2001-09-03,12800.0,0.3203125
2001-09-04,12767.0,0.2584788908905773
2001-09-05,12591.0,1.3978238424271305
2001-09-06,12255.0,2.741738066095471
2001-09-10,11922.0,2.7931555108203323
2001-09-12,11113.0,7.279762440385134
2001-09-13,10306.0,7.8303900640403645
2001-09-14,10034.0,2.7107833366553717
2001-09-17,10550.0,-4.890995260663507
2001-09-18,10554.0,-0.037900322152738294
2001-09-19,10745.0,-1.7775709632387158
2001-09-20,10543.0,1.915963198330646
2001-09-21,10419.0,1.1901334101161338
2001-09-24,10533.0,-1.0823127314155512
2001-09-25,10229.0,2.9719425163750124
2001-09-26,10006.0,2.228662802318609
2001-09-27,10405.0,-3.8346948582412304
2001-09-28,10636.0,-2.1718691237307257
2001-10-01,10501.0,1.285591848395391
2001-10-02,10351.0,1.4491353492416192
2001-10-03,10233.0,1.153132023844425
2001-10-04,10062.0,1.6994633273703041
2001-10-05,10197.0,-1.323918799646955
2001-10-08,10095.0,1.0104011887072808
2001-10-09,10284.0,-1.8378063010501748
2001-10-10,10462.0,-1.7013955266679412
2001-10-11,10785.0,-2.994900324524803
2001-10-15,11329.0,-4.801835996116162
2001-10-16,11258.0,0.6306626399005152
2001-10-17,11271.0,-0.11534025374855825
2001-10-18,10995.0,2.510231923601637
2001-10-19,11332.0,-2.973879279915284
2001-10-22,11700.0,-3.1452991452991457
2001-10-23,11613.0,0.7491604236631361
2001-10-24,11468.0,1.264387861876526
2001-10-25,11724.0,-2.183555100648243
2001-10-26,11781.0,-0.48382989559460143
2001-10-29,11377.0,3.5510239957809615
2001-10-30,11024.0,3.202104499274311
2001-10-31,11365.0,-3.0004399472063352
2001-11-01,11388.0,-0.2019669827889006
2001-11-05,12165.0,-6.3871763255240435
2001-11-06,12416.0,-2.021585051546392
2001-11-07,12616.0,-1.5852885225110969
2001-11-08,12554.0,0.49386649673410865
2001-11-09,12731.0,-1.390307124342157
2001-11-12,12567.0,1.3050051722765974
2001-11-13,12918.0,-2.7171388759869948
2001-11-14,12826.0,0.7172929985966007
2001-11-16,12883.0,-0.4424435302336412
2001-11-19,12987.0,-0.8008008008008007
2001-11-20,12638.0,2.7615128976103813
2001-11-21,12794.0,-1.2193215569798344
2001-11-22,13019.0,-1.728243336661802
2001-11-23,13424.0,-3.0169845053635282
2001-11-26,13760.0,-2.441860465116279
2001-11-27,13603.0,1.1541571712122325
2001-11-28,13019.0,4.485751593824411
2001-11-29,12736.0,2.2220477386934676
2001-11-30,12932.0,-1.5156201670275287
2001-12-03,13336.0,-3.029394121175765
2001-12-04,13147.0,1.4375903247889252
2001-12-05,13382.0,-1.7560902705126291
2001-12-06,13539.0,-1.1596129699386957
2001-12-07,13299.0,1.8046469659372886
2001-12-10,13446.0,-1.0932619366354306
2001-12-11,13348.0,0.7341923883727899
2001-12-12,13563.0,-1.5851950158519503
2001-12-13,13148.0,3.156373592941893
2001-12-14,12959.0,1.458445867736708
2001-12-17,12912.0,0.36400247831474597
2001-12-18,13397.0,-3.620213480629992
2001-12-19,13290.0,0.8051166290443943
2001-12-20,12918.0,2.8797027403622852
2001-12-21,13369.0,-3.3734759518288575
2001-12-26,13358.0,0.08234765683485551
2001-12-27,13756.0,-2.8932829310846175
2001-12-28,13578.0,1.3109441743997643
2002-01-02,13872.0,-2.1193771626297577
2002-01-03,14265.0,-2.754994742376446
2002-01-04,14332.0,-0.4674853474741837
2002-01-07,14379.0,-0.3268655678419918
2002-01-08,14168.0,1.4892715979672502
2002-01-09,14021.0,1.0484273589615578
2002-01-10,13570.0,3.3235077376565956
2002-01-11,13587.0,-0.12511959961728122
2002-01-14,13122.0,3.543667123914038
2002-01-15,13011.0,0.853124279455845
2002-01-16,13084.0,-0.5579333537144604
2002-01-17,13337.0,-1.896978330958986
2002-01-18,13373.0,-0.26919913258057276
2002-01-21,13155.0,1.6571645762067655
2002-01-22,13004.0,1.1611811750230698
2002-01-23,13232.0,-1.7230955259975818
2002-01-24,13162.0,0.5318340677708555
2002-01-28,13002.0,1.2305799107829565
2002-01-29,12501.0,4.007679385649148
2002-01-30,12532.0,-0.24736674114267473
2002-01-31,12721.0,-1.4857322537536357
2002-02-01,12659.0,0.48977012402243464
2002-02-04,12513.0,1.166786541996324
2002-02-05,12748.0,-1.8434264198305617
2002-02-06,12751.0,-0.023527566465375266
2002-02-07,12684.0,0.5282245348470515
2002-02-08,12598.0,0.6826480393713288
2002-02-13,12961.0,-2.8007098217730113
2002-02-14,13245.0,-2.1442053605134013
2002-02-15,13300.0,-0.41353383458646614
2002-02-18,13122.0,1.356500533455266
2002-02-19,12992.0,1.000615763546798
2002-02-20,13303.0,-2.3378185371720663
2002-02-21,13530.0,-1.6777531411677753
2002-02-22,13563.0,-0.24330900243309003
2002-02-25,13978.0,-2.9689512090427814
2002-02-26,13964.0,0.10025780578630766
2002-02-27,14212.0,-1.7450042217844075
2002-02-28,14033.0,1.275564740255113
2002-03-01,14343.0,-2.161333054451649
2002-03-04,14471.0,-0.8845276760417387
2002-03-05,14011.0,3.283134679894369
2002-03-06,13839.0,1.2428643688127754
2002-03-07,13726.0,0.8232551362377969
2002-03-08,13962.0,-1.6903022489614667
2002-03-11,13696.0,1.9421728971962617
2002-03-12,14181.0,-3.4200691065510194
2002-03-13,14244.0,-0.44229149115417016
2002-03-14,14117.0,0.8996245661259474
2002-03-15,14365.0,-1.7264183780020883
2002-03-18,14245.0,0.8424008424008425
2002-03-19,14118.0,0.8995608443122255
2002-03-20,14090.0,0.198722498225692
2002-03-21,13717.0,2.719253481081869
2002-03-22,13312.0,3.0423677884615383
2002-03-25,13278.0,0.2560626600391625
2002-03-26,13570.0,-2.1518054532056006
2002-03-27,13425.0,1.080074487895717
2002-03-28,13255.0,1.2825348924933988
2002-04-01,13467.0,-1.5742184599391105
2002-04-02,13245.0,1.6761041902604756
2002-04-03,13085.0,1.2227741688956821
2002-04-04,13360.0,-2.058383233532934
2002-04-05,13276.0,0.6327206990057246
2002-04-08,13160.0,0.8814589665653495
2002-04-09,13195.0,-0.2652519893899204
2002-04-10,13416.0,-1.6472868217054266
2002-04-11,13411.0,0.03728282752963985
2002-04-12,13751.0,-2.472547451094466
2002-04-15,13472.0,2.070961995249406
2002-04-16,13623.0,-1.108419584526169
2002-04-17,13732.0,-0.7937663850859306
2002-04-18,13573.0,1.1714433065645031
2002-04-19,13478.0,0.704852351981006
2002-04-22,13224.0,1.9207501512401692
2002-04-23,13188.0,0.27297543221110104
2002-04-24,13381.0,-1.4423436215529484
2002-04-25,13273.0,0.8136819106456716
2002-04-26,13076.0,1.5065769348424594
2002-04-29,13090.0,-0.10695187165775401
2002-04-30,13085.0,0.03821169277799007
2002-05-02,12538.0,4.362737278672835
2002-05-03,12610.0,-0.570975416336241
2002-05-06,12430.0,1.4481094127111827
2002-05-07,12342.0,0.7130124777183601
2002-05-08,12617.0,-2.1795989537925022
2002-05-09,12102.0,4.255494959510825
2002-05-10,12130.0,-0.23083264633140974
2002-05-13,12002.0,1.066488918513581
2002-05-14,12204.0,-1.6551950180268764
2002-05-15,12350.0,-1.1821862348178138
2002-05-16,12660.0,-2.448657187993681
2002-05-17,12699.0,-0.3071107961256792
2002-05-20,12668.0,0.2447110830438901
2002-05-21,12701.0,-0.2598220612550193
2002-05-22,12368.0,2.692432082794308
2002-05-23,12556.0,-1.4972921312519911
2002-05-24,12574.0,-0.14315253698107205
2002-05-27,12698.0,-0.9765317372814617
2002-05-28,12728.0,-0.23570081709616592
2002-05-29,12985.0,-1.9792067770504427
2002-05-31,12861.0,0.9641551978850789
2002-06-03,12659.0,1.5957026621376096
2002-06-04,12600.0,0.4682539682539682
2002-06-05,12590.0,0.07942811755361398
2002-06-06,12113.0,3.9379179394039463
2002-06-07,12283.0,-1.3840267035740454
2002-06-10,12600.0,-2.515873015873016
2002-06-11,12210.0,3.194103194103194
2002-06-12,12133.0,0.6346328195829556
2002-06-13,11962.0,1.4295268349774286
2002-06-14,11699.0,2.248055389349517
2002-06-17,11937.0,-1.9938007874675379
2002-06-18,11821.0,0.9813044581676678
2002-06-19,11493.0,2.8539110763073174
2002-06-20,10909.0,5.353377944816207
2002-06-21,10398.0,4.9144066166570495
2002-06-24,10759.0,-3.355330421042848
2002-06-25,10706.0,0.49504950495049505
2002-06-26,10691.0,0.14030492937985223
2002-06-27,11013.0,-2.9238173068192137
2002-06-28,11139.0,-1.1311607864260707
2002-07-01,10892.0,2.2677194271024605
2002-07-02,10846.0,0.42411949105661073
2002-07-03,10636.0,1.9744264761188415
2002-07-04,10655.0,-0.17832003754106054
2002-07-05,10524.0,1.2447738502470544
2002-07-08,10687.0,-1.5252175540376158
2002-07-10,10556.0,1.2410003789314135
2002-07-11,10806.0,-2.3135295206366835
2002-07-12,10967.0,-1.4680404850916384
2002-07-15,10633.0,3.141164299821311
2002-07-16,10578.0,0.5199470599357157
2002-07-17,10755.0,-1.6457461645746165
2002-07-18,10813.0,-0.536391380745399
2002-07-19,10583.0,2.173296796749504
2002-07-22,9892.0,6.985442782046097
2002-07-23,9746.0,1.4980504822491278
2002-07-24,9937.0,-1.9221092885176612
2002-07-25,9666.0,2.803641630457273
2002-07-26,9217.0,4.871433221221656
2002-07-29,9240.0,-0.24891774891774893
2002-07-30,9342.0,-1.0918432883750802
2002-07-31,9763.0,-4.31219911912322
2002-08-01,9760.0,0.03073770491803279
2002-08-02,9852.0,-0.933820544051969
2002-08-05,9470.0,4.033790918690602
2002-08-06,9755.0,-2.92157867760123
2002-08-07,9870.0,-1.165146909827761
2002-08-08,10316.0,-4.323381155486623
2002-08-09,9986.0,3.304626477067895
2002-08-12,9724.0,2.694364459070341
2002-08-13,9444.0,2.964845404489623
2002-08-14,9343.0,1.0810232259445574
2002-08-15,9183.0,1.7423499945551564
2002-08-16,9526.0,-3.600671845475541
2002-08-19,9417.0,1.1574811511096952
2002-08-20,9263.0,1.6625283385512253
2002-08-21,9438.0,-1.8542063996609452
2002-08-22,9703.0,-2.73111408842626
2002-08-23,9676.0,0.27904092600248037
2002-08-26,10098.0,-4.179045355515944
2002-08-27,10372.0,-2.6417277284998075
2002-08-28,10380.0,-0.07707129094412332
2002-08-29,10455.0,-0.7173601147776184
2002-08-30,10382.0,0.7031400500866885
2002-09-02,10378.0,0.03854307188282906
2002-09-03,10136.0,2.387529597474349
2002-09-04,9997.0,1.3904171251375415
2002-09-05,9723.0,2.818060269464157
2002-09-06,9717.0,0.06174745291756715
2002-09-09,9954.0,-2.380952380952381
2002-09-10,9960.0,-0.06024096385542169
2002-09-11,10182.0,-2.180318208603418
2002-09-12,10173.0,0.08846947803007962
2002-09-13,10181.0,-0.07857774285433651
2002-09-16,9831.0,3.5601668192452447
2002-09-17,9650.0,1.8756476683937824
2002-09-18,9505.0,1.5255128879537085
2002-09-19,9372.0,1.4191207853179684
2002-09-20,9585.0,-2.2222222222222223
2002-09-23,9264.0,3.465025906735751
2002-09-24,9148.0,1.2680367293397463
2002-09-25,9228.0,-0.8669267446900737
2002-09-26,9199.0,0.3152516577888901
2002-09-27,8716.0,5.541532813217072
2002-09-30,8623.0,1.0785109590629711
2002-10-01,8998.0,-4.167592798399644
2002-10-02,8820.0,2.018140589569161
2002-10-03,9140.0,-3.50109409190372
2002-10-04,9260.0,-1.2958963282937366
2002-10-07,8863.0,4.479295949452782
2002-10-08,8847.0,0.18085226630496215
2002-10-09,8715.0,1.5146299483648882
2002-10-10,8866.0,-1.703135574103316
2002-10-11,8855.0,0.12422360248447205
2002-10-14,8451.0,4.780499349189445
2002-10-15,8507.0,-0.6582814153050429
2002-10-16,8371.0,1.6246565523832277
2002-10-17,8902.0,-5.964951696248034
2002-10-18,9022.0,-1.3300820217246732
2002-10-21,9128.0,-1.161262050832603
2002-10-22,9331.0,-2.175543885971493
2002-10-23,9840.0,-5.1727642276422765
2002-10-24,9799.0,0.41841004184100417
2002-10-25,10015.0,-2.1567648527209187
2002-10-28,9574.0,4.606225193231669
2002-10-29,9601.0,-0.28122070617643996
2002-10-30,10069.0,-4.6479292879133975
2002-10-31,10168.0,-0.9736428009441386
2002-11-01,10140.0,0.27613412228796846
2002-11-04,9913.0,2.2899223242207203
2002-11-05,9861.0,0.5273298854071595
2002-11-06,9703.0,1.6283623621560341
2002-11-07,9799.0,-0.9796918052862538
2002-11-08,9860.0,-0.6186612576064908
2002-11-11,9886.0,-0.26299817924337443
2002-11-12,9721.0,1.6973562390700545
2002-11-13,9764.0,-0.44039328144203194
2002-11-14,9884.0,-1.2140833670578712
2002-11-18,9971.0,-0.8725303379801425
2002-11-19,9971.0,0.0
2002-11-20,10088.0,-1.1597938144329898
2002-11-21,10289.0,-1.9535426183302556
2002-11-22,10404.0,-1.1053440984236833
2002-11-25,10246.0,1.5420651961741167
2002-11-26,10132.0,1.1251480457954994
2002-11-27,10226.0,-0.9192255036182281
2002-11-28,10239.0,-0.12696552397695088
2002-11-29,10509.0,-2.569226377390808
2002-12-02,10674.0,-1.5458122540753232
2002-12-03,10663.0,0.10316046140860921
2002-12-04,10640.0,0.2161654135338346
2002-12-05,10413.0,2.179967348506674
2002-12-06,10569.0,-1.4760147601476015
2002-12-09,10339.0,2.2245865170712835
2002-12-10,10331.0,0.07743684057690446
2002-12-11,10614.0,-2.6662898059167137
2002-12-12,10587.0,0.25502975347123835
2002-12-13,10564.0,0.21772056039379026
2002-12-16,10771.0,-1.9218271284003343
2002-12-17,10833.0,-0.5723253023169944
2002-12-18,10985.0,-1.3837050523441057
2002-12-19,11208.0,-1.9896502498215558
2002-12-20,11490.0,-2.4543080939947783
2002-12-23,11470.0,0.17436791630340018
2002-12-26,11318.0,1.3429934617423573
2002-12-27,11234.0,0.7477301050382767
2002-12-30,11268.0,-0.3017394391196308
2003-01-02,11603.0,-2.887184348875291
2003-01-03,11600.0,0.02586206896551724
2003-01-06,12020.0,-3.494176372712146
2003-01-07,11876.0,1.212529471202425
2003-01-08,11786.0,0.763617851688444
2003-01-09,11912.0,-1.0577568838146407
2003-01-10,12243.0,-2.703585722453647
2003-01-13,12110.0,1.0982658959537572
2003-01-14,12175.0,-0.5338809034907598
2003-01-15,11971.0,1.704118285857489
2003-01-16,11952.0,0.15896921017402946
2003-01-17,11676.0,2.36382322713258
2003-01-20,11648.0,0.2403846153846154
2003-01-21,11435.0,1.8627022299956275
2003-01-22,11142.0,2.6296894632920482
2003-01-23,11162.0,-0.17917935853789643
2003-01-24,10784.0,3.505192878338279
2003-01-27,10530.0,2.4121557454890787
2003-01-28,10517.0,0.12360939431396785
2003-01-29,10863.0,-3.18512381478413
2003-01-30,10751.0,1.0417635568784298
2003-01-31,10941.0,-1.7365871492550957
2003-02-03,10910.0,0.2841429880843263
2003-02-04,10577.0,3.1483407393400773
2003-02-05,10592.0,-0.14161631419939577
2003-02-06,10566.0,0.24607230740109784
2003-02-07,10381.0,1.7821019169636836
2003-02-10,10480.0,-0.9446564885496183
2003-02-11,10509.0,-0.27595394423827196
2003-02-12,10510.0,-0.009514747859181731
2003-02-13,10108.0,3.9770478828650577
2003-02-14,10081.0,0.26783057236385277
2003-02-17,10189.0,-1.0599666306801452
2003-02-18,10450.0,-2.4976076555023923
2003-02-19,10252.0,1.9313304721030045
2003-02-20,10217.0,0.3425663110502104
2003-02-21,10331.0,-1.1034749782208886
2003-02-24,10254.0,0.7509264677199142
2003-02-25,10192.0,0.6083202511773941
2003-02-26,9995.0,1.9709854927463732
2003-02-27,10126.0,-1.2936993877147938
2003-02-28,10281.0,-1.507635444022955
2003-03-05,10306.0,-0.24257713953037066
2003-03-06,10615.0,-2.910975035327367
2003-03-07,10724.0,-1.0164117866467737
2003-03-10,10309.0,4.025608691434669
2003-03-11,10340.0,-0.2998065764023211
2003-03-12,10577.0,-2.240710976647443
2003-03-13,10783.0,-1.9104145414077716
2003-03-14,10817.0,-0.3143200517703615
2003-03-17,10875.0,-0.5333333333333333
2003-03-18,11151.0,-2.4751143395211193
2003-03-19,11006.0,1.3174632018898782
2003-03-20,11159.0,-1.3710905995160858
2003-03-21,11377.0,-1.9161466115847765
2003-03-24,11053.0,2.9313308603998913
2003-03-25,11232.0,-1.5936609686609686
2003-03-26,11206.0,0.23201856148491878
2003-03-27,11233.0,-0.24036321552568327
2003-03-28,11396.0,-1.4303264303264305
2003-03-31,11274.0,1.082135887883626
2003-04-01,11592.0,-2.7432712215320914
2003-04-02,11872.0,-2.358490566037736
2003-04-03,12006.0,-1.1161086123604864
2003-04-04,12066.0,-0.49726504226752855
2003-04-07,12136.0,-0.5767963085036256
2003-04-08,11779.0,3.0308175566686475
2003-04-09,11759.0,0.1700824900076537
2003-04-10,11591.0,1.4494003968596325
2003-04-11,11719.0,-1.0922433654748698
2003-04-14,11874.0,-1.305373084049183
2003-04-15,12106.0,-1.9164050883859245
2003-04-16,12043.0,0.5231254670763099
2003-04-17,12395.0,-2.8398547801532876
2003-04-22,12452.0,-0.45775778991326693
2003-04-23,12394.0,0.467968371792803
2003-04-24,12120.0,2.2607260726072607
2003-04-25,12126.0,-0.04948045522018803
2003-04-28,12462.0,-2.696196437168994
2003-04-29,12678.0,-1.7037387600567913
2003-04-30,12557.0,0.963605956836824
2003-05-02,12810.0,-1.9750195160031225
2003-05-05,12833.0,-0.17922543442686822
2003-05-06,12644.0,1.494780132869345
2003-05-07,12956.0,-2.408150663785119
2003-05-08,12921.0,0.27087686711554837
2003-05-09,13214.0,-2.217345239897079
2003-05-12,13320.0,-0.7957957957957957
2003-05-13,13421.0,-0.7525519707920423
2003-05-14,13459.0,-0.28233895534586523
2003-05-15,13130.0,2.5057121096725057
2003-05-16,13225.0,-0.718336483931947
2003-05-19,12746.0,3.758041738584654
2003-05-20,12745.0,0.007846214201647704
2003-05-21,13034.0,-2.2172778885990487
2003-05-22,13101.0,-0.5114113426455995
2003-05-23,13143.0,-0.3195617438940881
2003-05-26,12852.0,2.2642390289449112
2003-05-27,13246.0,-2.974482862751019
2003-05-28,13294.0,-0.3610651421693997
2003-05-29,13405.0,-0.8280492353599403
2003-05-30,13422.0,-0.1266577261212934
2003-06-02,13229.0,1.4589160178395948
2003-06-03,13350.0,-0.9063670411985019
2003-06-04,13718.0,-2.6826067939932936
2003-06-05,13780.0,-0.44992743105950656
2003-06-06,13923.0,-1.0270774976657329
2003-06-09,13846.0,0.5561172901921132
2003-06-10,13894.0,-0.3454728659853174
2003-06-11,13877.0,0.12250486416372415
2003-06-12,13983.0,-0.7580633626546521
2003-06-13,13734.0,1.81301878549585
2003-06-16,13833.0,-0.715679895901106
2003-06-17,13777.0,0.40647455904768814
2003-06-18,13511.0,1.968766190511435
2003-06-20,13131.0,2.8939151625923385
2003-06-23,12991.0,1.0776691555692404
2003-06-24,13108.0,-0.892584681110772
2003-06-25,13026.0,0.6295102103485337
2003-06-26,13112.0,-0.6558877364246491
2003-06-27,13024.0,0.6756756756756757
2003-06-30,12973.0,0.39312418099128954
2003-07-01,13291.0,-2.392596493868031
2003-07-02,13310.0,-0.14274981217129976
2003-07-03,13134.0,1.340033500837521
2003-07-04,13281.0,-1.106844364129207
2003-07-07,13402.0,-0.9028503208476347
2003-07-08,13619.0,-1.5933622145531976
2003-07-10,13501.0,0.8740093326420265
2003-07-11,13321.0,1.3512499061632008
2003-07-14,13588.0,-1.9649690903738593
2003-07-15,13614.0,-0.1909798736594682
2003-07-16,13487.0,0.9416475124193668
2003-07-17,13622.0,-0.9910438995742182
2003-07-18,13794.0,-1.2469189502682325
2003-07-21,13676.0,0.8628253875402164
2003-07-22,13835.0,-1.1492591254065776
2003-07-23,13799.0,0.26088847017899847
2003-07-24,13761.0,0.27614272218588765
2003-07-25,13750.0,0.08
2003-07-28,13643.0,0.7842849813090962
2003-07-29,13623.0,0.14681054099684357
2003-07-30,13475.0,1.098330241187384
2003-07-31,13572.0,-0.7147067491895078
2003-08-01,13130.0,3.3663366336633667
2003-08-04,12939.0,1.476157353736765
2003-08-05,13059.0,-0.9189065012634964
2003-08-06,12888.0,1.3268156424581006
2003-08-07,13328.0,-3.3013205282112845
2003-08-08,13500.0,-1.274074074074074
2003-08-11,13560.0,-0.4424778761061947
2003-08-12,13602.0,-0.30877812086457873
2003-08-13,13682.0,-0.58470983774302
2003-08-14,13812.0,-0.9412105415580654
2003-08-15,13890.0,-0.5615550755939525
2003-08-18,14146.0,-1.8096988547999435
2003-08-19,14158.0,-0.08475773414324057
2003-08-20,14467.0,-2.135895486279118
2003-08-21,14670.0,-1.383776414451261
2003-08-22,14613.0,0.390063641962636
2003-08-25,14473.0,0.9673184550542389
2003-08-26,14878.0,-2.722140072590402
2003-08-27,15143.0,-1.7499834907217855
2003-08-28,15065.0,0.517756388981082
